home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,home_city,destination,haversine_distance,vincenty_distance
43.862,-79.37,29.529,-98.279,toronto,san antonio,2199.5673021097464,2310019.06
43.862,-79.37,29.607,-95.159,toronto,houston,2028.46473767021,2111716.33
43.862,-79.37,30.194,-97.67,toronto,austin,2112.3989537499333,2215824.5
43.862,-79.37,30.494,-81.688,toronto,jacksonville,1497.9607456571523,1497648.41
43.862,-79.37,30.578,103.947,toronto,chengdu,14771.206930386348,11754373.58
43.862,-79.37,31.849,-106.38,toronto,el paso,2544.306923197867,2707341.26
43.862,-79.37,32.166,-110.883,toronto,tucson,2841.564714629618,3032078.22
43.862,-79.37,32.699,-117.215,toronto,san diego,3278.228946885691,3499130.86
43.862,-79.37,32.847,-96.852,toronto,dallas,1861.315930374504,1949926.97
43.862,-79.37,33.535,-112.383,toronto,phoenix,2885.1144491627856,3066884.37
43.862,-79.37,33.942,-118.408,toronto,los angeles,3318.487471649526,3523705.04
43.862,-79.37,35.042,-89.977,toronto,memphis,1298.0545633325055,1336583.07
43.862,-79.37,35.214,-80.943,toronto,charlotte,969.8059093036574,969575.2
43.862,-79.37,35.393,-97.601,toronto,oklahoma city,1738.7183191011725,1819893.33
43.862,-79.37,36.08,-115.152,toronto,las vegas,2996.422755263055,3149387.55
43.862,-79.37,36.124,-86.678,toronto,nashville,1040.94012043232,1060974.16
43.862,-79.37,37.362,-121.929,toronto,san jose,3487.808882665352,3631685.73
43.862,-79.37,37.619,-122.375,toronto,san francisco,3517.046560412261,3655452.29
43.862,-79.37,38.228,-85.664,toronto,louisville,804.4042443884226,818936.04
43.862,-79.37,38.852,-77.037,toronto,washington,587.6255120835181,589599.21
43.862,-79.37,39.175,-76.668,toronto,baltimore,564.3782679117008,567229.82
43.862,-79.37,39.717,-86.294,toronto,indianapolis,721.5072400430375,736568.7
43.862,-79.37,39.858,-104.667,toronto,denver,2076.4392018761578,2138090.27
43.862,-79.37,39.872,-75.241,toronto,philadelphia,553.5420751294702,560116.22
43.862,-79.37,39.998,-82.892,toronto,columbus,514.1229866904906,519045.79
43.862,-79.37,40.64,-73.779,toronto,new york,573.824319494178,583695.61
43.862,-79.37,41.786,-87.752,toronto,chicago,710.5535300854463,722786.68
43.862,-79.37,42.364,-71.005,toronto,boston,691.0258651280501,700540.11
43.862,-79.37,42.409,-83.01,toronto,detroit,333.5671799659437,337245.39
43.862,-79.37,42.947,-87.896,toronto,milwaukee,691.0893651995494,697757.14
43.862,-79.37,45.517,-73.417,toronto,montreal,511.5200370051178,506316.75
43.862,-79.37,45.589,-122.597,toronto,portland,3470.9773480107306,3388220.51
43.862,-79.37,47.53,-122.302,toronto,seattle,3466.0889904277783,3325485.64
43.862,-79.37,49.195,-123.182,toronto,vancouver,3562.2633678297366,3364525.24
43.862,-79.37,50.056,-97.032,toronto,winnipeg,1574.626805203457,1505284.19
43.862,-79.37,51.114,-114.02,toronto,calgary,2892.6729932816106,2704286.33
43.862,-79.37,53.667,-113.467,toronto,edmonton,2943.053852211013,2700286.67
44.472,-73.153,13.912,100.607,burlington,bangkok,14200.198020811402,13508434.93
44.472,-73.153,29.607,-95.159,burlington,houston,2404.354440204693,2545320.47
44.472,-73.153,30.194,-97.67,burlington,austin,2510.9650459781715,2671654.02
44.472,-73.153,30.494,-81.688,burlington,jacksonville,1695.3577434723925,1722912.2
44.472,-73.153,32.699,-117.215,burlington,san diego,3733.2936611092696,4000523.51
44.472,-73.153,32.82,-97.362,burlington,fort worth,2317.027326470004,2458453.53
44.472,-73.153,32.847,-96.852,burlington,dallas,2281.88717649357,2419436.18
44.472,-73.153,33.535,-112.383,burlington,phoenix,3341.965096216823,3568562.88
44.472,-73.153,33.942,-118.408,burlington,los angeles,3776.9879067328734,4023593.76
44.472,-73.153,38.852,-77.037,burlington,washington,696.754193885921,702825.89
44.472,-73.153,39.872,-75.241,burlington,philadelphia,537.6389542310731,539241.06
44.472,-73.153,39.998,-82.892,burlington,columbus,919.0522172198868,944136.37
44.472,-73.153,40.64,-73.779,burlington,new york,428.96570926756175,428763.62
44.472,-73.153,41.786,-87.752,burlington,chicago,1196.293517365728,1222983.28
44.472,-73.153,42.364,-71.005,burlington,boston,289.8072169090871,291714.03
44.472,-73.153,43.862,-79.37,burlington,toronto,497.952674875949,501713.22
44.472,-73.153,45.517,-73.417,burlington,montreal,118.06677674334034,117983.48
44.472,-73.153,46.788,-71.398,burlington,quebec,292.757725700237,291507.72
44.472,-73.153,49.195,-123.182,burlington,vancouver,4004.328417893757,3782115.18
44.472,-73.153,53.667,-113.467,burlington,edmonton,3358.280965324971,3069847.61
44.64,-63.499,29.529,-98.279,halifax,san antonio,3224.195926511023,3480655.42
44.64,-63.499,29.607,-95.159,halifax,houston,3011.431308227224,3240474.22
44.64,-63.499,30.194,-97.67,halifax,austin,3144.76881084548,3388855.0
44.64,-63.499,32.699,-117.215,halifax,san diego,4452.581939938909,4767218.15
44.64,-63.499,32.82,-97.362,halifax,fort worth,2984.233422519992,3193913.89
44.64,-63.499,32.847,-96.852,halifax,dallas,2946.722464263956,3152762.13
44.64,-63.499,33.535,-112.383,halifax,phoenix,4060.0264800944897,4335182.23
44.64,-63.499,33.942,-118.408,halifax,los angeles,4504.310392887451,4788957.42
44.64,-63.499,35.214,-80.943,halifax,charlotte,1733.014433852906,1815580.78
44.64,-63.499,37.362,-121.929,halifax,san jose,4693.282717588382,4875584.21
44.64,-63.499,38.228,-85.664,halifax,louisville,1893.080576945321,1976944.42
44.64,-63.499,40.64,-73.779,halifax,new york,927.0155330969076,952044.13
44.64,-63.499,41.786,-87.752,halifax,chicago,1944.963231662913,1988506.07
44.64,-63.499,42.409,-83.01,halifax,detroit,1563.517154152241,1592747.5
44.64,-63.499,42.947,-87.896,halifax,milwaukee,1939.4511473677917,1965153.82
44.64,-63.499,43.173,-79.935,halifax,hamilton,1310.6086867998172,1328056.11
44.64,-63.499,43.862,-79.37,halifax,toronto,1258.691818378467,1268505.21
44.64,-63.499,45.517,-73.417,halifax,montreal,790.7491308428968,786476.66
44.64,-63.499,45.589,-122.597,halifax,portland,4677.032226228396,4543013.9
44.64,-63.499,46.788,-71.398,halifax,quebec,669.0516638677286,659366.79
44.64,-63.499,47.53,-122.302,halifax,seattle,4663.58524170876,4449423.2
44.64,-63.499,49.195,-123.182,halifax,vancouver,4749.210044411043,4455253.89
44.64,-63.499,51.114,-114.02,halifax,calgary,4061.52803658923,3769626.12
44.64,-63.499,53.667,-113.467,halifax,edmonton,4078.897152873535,3696931.83
44.88,-93.217,29.607,-95.159,minneapolis,houston,1705.0845193132177,1703652.21
44.88,-93.217,30.194,-97.67,minneapolis,austin,1670.2051005035398,1676116.93
44.88,-93.217,30.494,-81.688,minneapolis,jacksonville,1839.5207425780568,1888680.32
44.88,-93.217,31.849,-106.38,minneapolis,el paso,1781.859647204039,1843099.06
44.88,-93.217,32.166,-110.883,minneapolis,tucson,1983.9275358664108,2080752.16
44.88,-93.217,32.699,-117.215,minneapolis,san diego,2325.886858172187,2470288.89
44.88,-93.217,32.847,-96.852,minneapolis,dallas,1368.2612276441628,1372179.76
44.88,-93.217,33.535,-112.383,minneapolis,phoenix,1967.6776913573688,2071139.16
44.88,-93.217,33.942,-118.408,minneapolis,los angeles,2327.827824342166,2471293.89
44.88,-93.217,35.214,-80.943,minneapolis,charlotte,1445.817673642621,1496359.64
44.88,-93.217,36.08,-115.152,minneapolis,las vegas,1986.0649828802625,2091554.95
44.88,-93.217,36.901,30.792,minneapolis,antalya,9811.139794029814,9348830.5
44.88,-93.217,37.362,-121.929,minneapolis,san jose,2411.782427369425,2535869.3
44.88,-93.217,39.175,-76.668,minneapolis,baltimore,1450.0434306950892,1506193.33
44.88,-93.217,39.858,-104.667,minneapolis,denver,1060.998946528961,1094242.21
44.88,-93.217,39.872,-75.241,minneapolis,philadelphia,1521.8973354450964,1577443.54
44.88,-93.217,39.998,-82.892,minneapolis,columbus,978.0054005894624,1006660.76
44.88,-93.217,40.472,-3.561,minneapolis,madrid,7081.178170316253,6971553.31
44.88,-93.217,40.64,-73.779,minneapolis,new york,1602.481514178822,1654762.27
44.88,-93.217,41.786,-87.752,minneapolis,chicago,551.1505945905932,560664.81
44.88,-93.217,42.364,-71.005,minneapolis,boston,1772.350839329613,1808625.15
44.88,-93.217,42.947,-87.896,minneapolis,milwaukee,471.1352873071035,478192.63
44.88,-93.217,43.862,-79.37,minneapolis,toronto,1096.891844922722,1108087.01
44.88,-93.217,45.323,-75.669,minneapolis,ottawa,1383.5230869477682,1379304.53
44.88,-93.217,45.517,-73.417,minneapolis,montreal,1561.693026738429,1553431.09
44.88,-93.217,45.589,-122.597,minneapolis,portland,2316.257510384108,2295456.54
44.88,-93.217,46.788,-71.398,minneapolis,quebec,1732.2081093926224,1702844.44
44.88,-93.217,51.114,-114.02,minneapolis,calgary,1779.653199198282,1692613.06
44.88,-93.217,53.667,-113.467,minneapolis,edmonton,1870.918728885733,1758401.23
44.881,-63.509,22.309,113.914,halifax,hong kong,14202.820406852748,12559614.59
44.881,-63.509,29.529,-98.279,halifax,san antonio,3227.8459356942208,3487756.98
44.881,-63.509,29.607,-95.159,halifax,houston,3017.112805269759,3249051.12
44.881,-63.509,30.194,-97.67,halifax,austin,3148.2403220404462,3395788.39
44.881,-63.509,30.494,-81.688,halifax,jacksonville,2147.231871787093,2252771.5
44.881,-63.509,32.699,-117.215,halifax,san diego,4443.046291659742,4765101.03
44.881,-63.509,33.942,-118.408,halifax,los angeles,4493.294229690462,4785761.1
44.881,-63.509,35.042,-89.977,halifax,memphis,2354.9686585596546,2496134.32
44.881,-63.509,36.08,-115.152,halifax,las vegas,4185.015516149952,4409399.44
44.881,-63.509,36.124,-86.678,halifax,nashville,2068.9474555522875,2180871.99
44.881,-63.509,38.228,-85.664,halifax,louisville,1895.8863165304276,1982540.92
44.881,-63.509,39.175,-76.668,halifax,baltimore,1215.5244204992064,1258383.14
44.881,-63.509,39.858,-104.667,halifax,denver,3290.6173506291934,3398497.36
44.881,-63.509,40.64,-73.779,halifax,new york,936.5583056591588,962631.93
44.881,-63.509,41.786,-87.752,halifax,chicago,1940.8790879788853,1988185.97
44.881,-63.509,43.862,-79.37,halifax,toronto,1254.827470624474,1267209.21
44.881,-63.509,45.323,-75.669,halifax,ottawa,959.356460677952,957423.15
44.881,-63.509,45.517,-73.417,halifax,montreal,783.856233029173,781204.49
44.881,-63.509,46.788,-71.398,halifax,quebec,656.7523837982237,648194.4
44.881,-63.509,47.53,-122.302,halifax,seattle,4641.705395919657,4437116.04
44.881,-63.509,51.114,-114.02,halifax,calgary,4039.6982200338734,3755850.46
44.881,-63.509,53.667,-113.467,halifax,edmonton,4055.650174933762,3681391.07
45.323,-75.669,13.912,100.607,ottawa,bangkok,14217.50422867706,13433813.76
45.323,-75.669,29.529,-98.279,ottawa,san antonio,2491.7587624370462,2643509.65
45.323,-75.669,29.607,-95.159,ottawa,houston,2318.527347560255,2439876.41
45.323,-75.669,30.194,-97.67,ottawa,austin,2405.94232335122,2549405.12
45.323,-75.669,30.494,-81.688,ottawa,jacksonville,1714.6756314219906,1727671.4
45.323,-75.669,31.849,-106.38,ottawa,el paso,2830.1502511828817,3038590.3
45.323,-75.669,32.166,-110.883,ottawa,tucson,3117.6878980581314,3356543.49
45.323,-75.669,32.699,-117.215,ottawa,san diego,3538.5169459478275,3811288.08
45.323,-75.669,32.82,-97.362,ottawa,fort worth,2192.989061503205,2322123.84
45.323,-75.669,32.847,-96.852,ottawa,dallas,2160.370194794635,2285290.26
45.323,-75.669,33.535,-112.383,ottawa,phoenix,3155.516102693985,3384910.25
45.323,-75.669,33.942,-118.408,ottawa,los angeles,3573.071984506471,3829198.68
45.323,-75.669,35.042,-89.977,ottawa,memphis,1599.4219057970806,1665031.46
45.323,-75.669,35.214,-80.943,ottawa,charlotte,1197.26507802701,1208118.43
45.323,-75.669,35.393,-97.601,ottawa,oklahoma city,2039.4429262820072,2154358.34
45.323,-75.669,36.08,-115.152,ottawa,las vegas,3253.499006559414,3452370.95
45.323,-75.669,36.124,-86.678,ottawa,nashville,1336.8001198596392,1378946.5
45.323,-75.669,36.776,-119.718,ottawa,fresno,3572.615039322173,3772687.23
45.323,-75.669,36.901,30.792,ottawa,antalya,8375.987712792758,8301846.62
45.323,-75.669,37.362,-121.929,ottawa,san jose,3723.50766893759,3915067.1
45.323,-75.669,37.619,-122.375,ottawa,san francisco,3750.757701768221,3936638.5
45.323,-75.669,38.228,-85.664,ottawa,louisville,1110.4073394461825,1143580.37
45.323,-75.669,38.852,-77.037,ottawa,washington,727.4164376749952,727591.56
45.323,-75.669,39.175,-76.668,ottawa,baltimore,688.0436536891026,687850.97
45.323,-75.669,39.717,-86.294,ottawa,indianapolis,1038.5570272428506,1070948.76
45.323,-75.669,39.872,-75.241,ottawa,philadelphia,607.0197148688393,606539.47
45.323,-75.669,39.998,-82.892,ottawa,columbus,818.2135205856656,836364.57
45.323,-75.669,40.64,-73.779,ottawa,new york,541.2636251789335,542560.42
45.323,-75.669,41.786,-87.752,ottawa,chicago,1023.2820040324748,1051136.75
45.323,-75.669,42.364,-71.005,ottawa,boston,491.13730445187457,498606.57
45.323,-75.669,42.409,-83.01,ottawa,detroit,659.0845830322753,672722.15
45.323,-75.669,43.173,-79.935,ottawa,hamilton,410.3550749996408,416044.67
45.323,-75.669,43.862,-79.37,ottawa,toronto,331.83841440616766,335687.96
45.323,-75.669,45.517,-73.417,ottawa,montreal,177.38530382446828,177568.83
45.323,-75.669,45.589,-122.597,ottawa,portland,3669.106569959872,3617124.85
45.323,-75.669,46.788,-71.398,ottawa,quebec,371.5339585831882,368381.46
45.323,-75.669,47.53,-122.302,ottawa,seattle,3654.172396746508,3538682.22
45.323,-75.669,49.195,-123.182,ottawa,vancouver,3739.589951281529,3562043.47
45.323,-75.669,50.056,-97.032,ottawa,winnipeg,1751.177291202126,1681031.33
45.323,-75.669,51.114,-114.02,ottawa,calgary,3066.767839466665,2886695.42
45.323,-75.669,53.667,-113.467,ottawa,edmonton,3097.387073344918,2851844.47
45.468,-73.741,10.82,106.662,montreal,ho chi minh city,14586.324802560042,13770289.48
45.468,-73.741,23.184,113.266,montreal,guangzhou,14792.361365531462,12369158.51
45.468,-73.741,27.156,77.961,montreal,agra,12004.119778065384,11469389.59
45.468,-73.741,29.529,-98.279,montreal,san antonio,2608.1716352147146,2779607.22
45.468,-73.741,29.607,-95.159,montreal,houston,2428.977761902642,2569602.87
45.468,-73.741,30.194,-97.67,montreal,austin,2523.1806903432853,2685699.46
45.468,-73.741,30.494,-81.688,montreal,jacksonville,1776.557121743916,1800495.33
45.468,-73.741,31.849,-106.38,montreal,el paso,2961.685886506604,3187241.32
45.468,-73.741,32.166,-110.883,montreal,tucson,3252.22715851947,3507379.67
45.468,-73.741,32.699,-117.215,montreal,san diego,3675.523570801859,3963109.08
45.468,-73.741,32.82,-97.362,montreal,fort worth,2317.5130557412795,2463148.0
45.468,-73.741,32.847,-96.852,montreal,dallas,2284.183229043189,2425573.08
45.468,-73.741,33.535,-112.383,montreal,phoenix,3292.594204856615,3536529.88
45.468,-73.741,33.942,-118.408,montreal,los angeles,3711.547941777354,3980854.97
45.468,-73.741,35.042,-89.977,montreal,memphis,1716.6801266739265,1796169.61
45.468,-73.741,35.214,-80.943,montreal,charlotte,1270.9668583992798,1291334.76
45.468,-73.741,35.393,-97.601,montreal,oklahoma city,2171.8762485274624,2300440.99
45.468,-73.741,36.124,-86.678,montreal,nashville,1448.187725067013,1502673.55
45.468,-73.741,36.776,-119.718,montreal,fresno,3713.3979854260087,3923073.01
45.468,-73.741,37.362,-121.929,montreal,san jose,3864.42177895341,4064471.65
45.468,-73.741,37.619,-122.375,montreal,san francisco,3891.743789724215,4085717.73
45.468,-73.741,38.228,-85.664,montreal,louisville,1229.862725051992,1273214.85
45.468,-73.741,38.852,-77.037,montreal,washington,779.2441383637919,783551.97
45.468,-73.741,39.175,-76.668,montreal,baltimore,736.007573646877,739351.33
45.468,-73.741,39.717,-86.294,montreal,indianapolis,1169.267687191219,1210200.65
45.468,-73.741,39.858,-104.667,montreal,denver,2491.065306445168,2593503.75
45.468,-73.741,39.872,-75.241,montreal,philadelphia,633.1191210718885,633650.2
45.468,-73.741,39.998,-82.892,montreal,columbus,937.6437077402034,963728.19
45.468,-73.741,40.64,-73.779,montreal,new york,536.8334990137661,536369.97
45.468,-73.741,41.786,-87.752,montreal,chicago,1166.8025378443597,1200560.96
45.468,-73.741,42.364,-71.005,montreal,boston,405.7591084888793,408888.41
45.468,-73.741,42.409,-83.01,montreal,detroit,798.8516196478957,817480.94
45.468,-73.741,42.947,-87.896,montreal,milwaukee,1138.8843546710318,1163815.63
45.468,-73.741,43.173,-79.935,montreal,hamilton,546.2895309521011,555824.59
45.468,-73.741,43.862,-79.37,montreal,toronto,473.8978200162341,480624.12
45.468,-73.741,45.323,-75.669,montreal,ottawa,151.21321288758634,151821.18
45.468,-73.741,45.589,-122.597,montreal,portland,3809.961925500052,3755845.84
45.468,-73.741,46.788,-71.398,montreal,quebec,234.36328199996944,233041.16
45.468,-73.741,47.53,-122.302,montreal,seattle,3793.867338938572,3673565.12
45.468,-73.741,49.195,-123.182,montreal,vancouver,3877.764937383753,3692739.85
45.468,-73.741,50.056,-97.032,montreal,winnipeg,1886.5834020928355,1810619.1
45.468,-73.741,51.114,-114.02,montreal,calgary,3203.197812103878,3014243.69
45.517,-73.417,22.149,113.591,montreal,macau,14800.620308329491,12477874.32
45.517,-73.417,29.529,-98.279,montreal,san antonio,2629.201819012211,2804141.76
45.517,-73.417,29.607,-95.159,montreal,houston,2449.3312160799105,2593359.43
45.517,-73.417,30.194,-97.67,montreal,austin,2544.345554547225,2710261.83
45.517,-73.417,30.494,-81.688,montreal,jacksonville,1790.4076159323909,1816412.56
45.517,-73.417,32.699,-117.215,montreal,san diego,3698.195970652168,3988835.58
45.517,-73.417,32.82,-97.362,montreal,fort worth,2339.632835107041,2488262.8
45.517,-73.417,32.847,-96.852,montreal,dallas,2306.2352476067504,2450607.61
45.517,-73.417,33.535,-112.383,montreal,phoenix,3315.4983835330045,3562374.2
45.517,-73.417,33.942,-118.408,montreal,los angeles,3734.279526635739,4006409.29
45.517,-73.417,35.042,-89.977,montreal,memphis,1738.209826362144,1820180.19
45.517,-73.417,35.214,-80.943,montreal,charlotte,1286.94631714537,1309108.38
45.517,-73.417,35.393,-97.601,montreal,oklahoma city,2194.940609773462,2326067.75
45.517,-73.417,36.08,-115.152,montreal,las vegas,3416.895784632856,3629403.89
45.517,-73.417,36.124,-86.678,montreal,nashville,1469.1354664101823,1525822.43
45.517,-73.417,36.776,-119.718,montreal,fresno,3736.180474723824,3948147.16
45.517,-73.417,37.362,-121.929,montreal,san jose,3887.063489564719,4089262.3
45.517,-73.417,38.228,-85.664,montreal,louisville,1251.9592599780772,1297148.68
45.517,-73.417,38.852,-77.037,montreal,washington,792.9410403885576,798219.45
45.517,-73.417,39.175,-76.668,montreal,baltimore,749.2813536838121,753508.26
45.517,-73.417,39.717,-86.294,montreal,indianapolis,1192.7019155195126,1235221.3
45.517,-73.417,39.858,-104.667,montreal,denver,2514.839748460867,2619064.36
45.517,-73.417,39.872,-75.241,montreal,philadelphia,643.5556633792124,644601.23
45.517,-73.417,40.64,-73.779,montreal,new york,543.0066565480794,542606.66
45.517,-73.417,41.786,-87.752,montreal,chicago,1191.469038820123,1226438.37
45.517,-73.417,42.947,-87.896,montreal,milwaukee,1163.763215496438,1189677.45
45.517,-73.417,43.173,-79.935,montreal,hamilton,570.8245241019013,581108.97
45.517,-73.417,43.862,-79.37,montreal,toronto,498.9997191489056,506316.75
45.517,-73.417,45.323,-75.669,montreal,ottawa,176.78598872400983,177568.83
45.517,-73.417,46.788,-71.398,montreal,quebec,211.46804962114132,210427.51
45.517,-73.417,47.53,-122.302,montreal,seattle,3815.4557564944703,3695147.15
45.517,-73.417,49.195,-123.182,montreal,vancouver,3898.957168451184,3713486.42
45.517,-73.417,50.056,-97.032,montreal,winnipeg,1907.9293460128424,1831372.14
45.517,-73.417,51.114,-114.02,montreal,calgary,3224.2215458604837,3034428.21
45.517,-73.417,53.667,-113.467,montreal,edmonton,3249.421736947127,2988997.51
45.521,-75.564,29.607,-95.159,gatineau,houston,2337.023939013244,2460119.97
45.521,-75.564,30.494,-81.688,gatineau,jacksonville,1737.638976876535,1751159.86
45.521,-75.564,31.849,-106.38,gatineau,el paso,2841.676730494976,3053491.01
45.521,-75.564,32.699,-117.215,gatineau,san diego,3544.387848836027,3822115.41
45.521,-75.564,33.535,-112.383,gatineau,phoenix,3163.031148881116,3396792.05
45.521,-75.564,33.942,-118.408,gatineau,los angeles,3577.648166984461,3838993.15
45.521,-75.564,35.042,-89.977,gatineau,memphis,1618.1870744931712,1685153.83
45.521,-75.564,35.214,-80.943,gatineau,charlotte,1220.2547981591747,1231574.96
45.521,-75.564,37.619,-122.375,gatineau,san francisco,3751.3736190836426,3943222.29
45.521,-75.564,38.852,-77.037,gatineau,washington,750.3539474225537,750661.34
45.521,-75.564,39.717,-86.294,gatineau,indianapolis,1056.0869137928262,1089616.26
45.521,-75.564,39.872,-75.241,gatineau,philadelphia,628.616212269301,628086.22
45.521,-75.564,40.64,-73.779,gatineau,new york,560.2529532593783,561354.8
45.521,-75.564,41.786,-87.752,gatineau,chicago,1036.407097419118,1065794.64
45.521,-75.564,42.409,-83.01,gatineau,detroit,675.4746478814767,689980.44
45.521,-75.564,42.947,-87.896,gatineau,milwaukee,1002.5040472718782,1024686.56
45.521,-75.564,43.862,-79.37,gatineau,toronto,349.21862880209454,353507.0
45.521,-75.564,45.323,-75.669,gatineau,ottawa,23.48634405720807,23490.12
45.521,-75.564,45.517,-73.417,gatineau,montreal,167.2726550220949,167744.51
45.521,-75.564,48.969,2.441,gatineau,paris,6089.42455193246,5650271.83
45.521,-75.564,49.195,-123.182,gatineau,vancouver,3732.326387724223,3560508.08
45.521,-75.564,51.114,-114.02,gatineau,calgary,3059.9547218091016,2884173.78
45.521,-75.564,53.667,-113.467,gatineau,edmonton,3088.7957917373947,2846944.14
45.589,-122.597,29.529,-98.279,portland,san antonio,2601.8507841720448,2771919.62
45.589,-122.597,29.607,-95.159,portland,houston,2777.862858299888,2978071.09
45.589,-122.597,30.194,-97.67,portland,austin,2587.0093008199847,2759828.66
45.589,-122.597,30.494,-81.688,portland,jacksonville,3598.723053079818,3908568.13
45.589,-122.597,31.198,121.336,portland,shanghai,19049.086697695733,9345173.72
45.589,-122.597,31.849,-106.38,portland,el paso,1981.5393205915937,2069389.36
45.589,-122.597,32.699,-117.215,portland,san diego,1493.1745249831183,1503844.48
45.589,-122.597,32.82,-97.362,portland,fort worth,2423.180373814801,2582752.15
45.589,-122.597,32.847,-96.852,portland,dallas,2453.7160811067647,2617144.33
45.589,-122.597,33.535,-112.383,portland,phoenix,1558.229903602201,1597509.74
45.589,-122.597,33.942,-118.408,portland,los angeles,1335.4243956829828,1341546.05
45.589,-122.597,35.042,-89.977,portland,memphis,2796.148757863062,2983679.76
45.589,-122.597,35.214,-80.943,portland,charlotte,3440.4907234806747,3672261.38
45.589,-122.597,35.393,-97.601,portland,oklahoma city,2251.3505310949326,2388401.97
45.589,-122.597,37.362,-121.929,portland,san jose,916.2358278747338,915410.5
45.589,-122.597,37.619,-122.375,portland,san francisco,886.3526614127549,885387.03
45.589,-122.597,38.228,-85.664,portland,louisville,2988.232222672332,3141134.92
45.589,-122.597,38.852,-77.037,portland,washington,3623.5467918673808,3782588.8
45.589,-122.597,39.175,-76.668,portland,baltimore,3644.4474196130304,3795389.14
45.589,-122.597,39.717,-86.294,portland,indianapolis,2899.404533716365,3020097.36
45.589,-122.597,39.872,-75.241,portland,philadelphia,3739.454882917925,3872379.35
45.589,-122.597,39.998,-82.892,portland,columbus,3151.5844677145005,3272532.37
45.589,-122.597,40.64,-73.779,portland,new york,3838.444501449143,3949068.25
45.589,-122.597,41.786,-87.752,portland,chicago,2744.2542318504475,2818310.12
45.589,-122.597,42.364,-71.005,portland,boston,4030.6384890974336,4083298.56
45.589,-122.597,42.947,-87.896,portland,milwaukee,2716.2070434867155,2764379.17
45.589,-122.597,43.862,-79.37,portland,toronto,3369.2060176212653,3388220.51
45.589,-122.597,45.323,-75.669,portland,ottawa,3651.8442444012335,3617124.85
45.589,-122.597,45.517,-73.417,portland,montreal,3826.973287799645,3778209.51
45.589,-122.597,46.788,-71.398,portland,quebec,3986.3042804015313,3883749.31
45.589,-122.597,49.195,-123.182,portland,vancouver,403.52704222496544,403331.33
45.589,-122.597,50.056,-97.032,portland,winnipeg,2050.419530746444,1967015.45
45.589,-122.597,51.114,-114.02,portland,calgary,907.1101171307424,882968.83
45.589,-122.597,53.667,-113.467,portland,edmonton,1145.2061027528816,1112677.06
45.589,-122.597,55.972,37.415,portland,moscow,12504.81631979684,8593881.05
45.68,-74.039,-37.008,174.792,montreal,auckland,21406.4859293367,14357298.6
45.68,-74.039,29.529,-98.279,montreal,san antonio,2602.191044784427,2772069.69
45.68,-74.039,29.607,-95.159,montreal,houston,2426.137600821026,2564813.12
45.68,-74.039,30.194,-97.67,montreal,austin,2517.009016940556,2678061.65
45.68,-74.039,30.494,-81.688,montreal,jacksonville,1790.0461456483908,1812150.23
45.68,-74.039,31.849,-106.38,montreal,el paso,2945.8337943242923,3172001.98
45.68,-74.039,32.166,-110.883,montreal,tucson,3232.816828691012,3489584.33
45.68,-74.039,32.699,-117.215,montreal,san diego,3651.66816280729,3942331.57
45.68,-74.039,32.82,-97.362,montreal,fort worth,2308.1968233365724,2453102.24
45.68,-74.039,32.847,-96.852,montreal,dallas,2275.3421383930827,2415923.96
45.68,-74.039,33.535,-112.383,montreal,phoenix,3270.7077085484066,3517055.24
45.68,-74.039,33.942,-118.408,montreal,los angeles,3685.807752947343,3958877.29
45.68,-74.039,35.042,-89.977,montreal,memphis,1712.388790969241,1790667.71
45.68,-74.039,35.214,-80.943,montreal,charlotte,1281.374483834236,1300189.78
45.68,-74.039,35.393,-97.601,montreal,oklahoma city,2158.4915720215845,2287262.9
45.68,-74.039,36.08,-115.152,montreal,las vegas,3367.680361013382,3581598.77
45.68,-74.039,36.124,-86.678,montreal,nashville,1446.7650778281072,1499921.92
45.68,-74.039,36.776,-119.718,montreal,fresno,3684.279659213391,3898967.2
45.68,-74.039,37.362,-121.929,montreal,san jose,3833.7711125321225,4039462.07
45.68,-74.039,37.619,-122.375,montreal,san francisco,3860.672036340411,4060458.98
45.68,-74.039,38.228,-85.664,montreal,louisville,1225.648835539889,1268132.9
45.68,-74.039,38.852,-77.037,montreal,washington,794.1290052221717,797597.14
45.68,-74.039,39.175,-76.668,montreal,baltimore,751.5755606762887,754160.76
45.68,-74.039,39.717,-86.294,montreal,indianapolis,1160.1995009481896,1200877.49
45.68,-74.039,39.858,-104.667,montreal,denver,2465.951810979749,2571600.83
45.68,-74.039,39.872,-75.241,montreal,philadelphia,652.5082163312444,652634.41
45.68,-74.039,39.998,-82.892,montreal,columbus,933.9128459434672,959291.54
45.68,-74.039,40.64,-73.779,montreal,new york,560.761516034008,560321.57
45.68,-74.039,41.786,-87.752,montreal,chicago,1149.974964567278,1184563.24
45.68,-74.039,42.364,-71.005,montreal,boston,437.6104997350211,441428.22
45.68,-74.039,42.409,-83.01,montreal,detroit,786.1418734610983,804984.2
45.68,-74.039,42.947,-87.896,montreal,milwaukee,1118.607337785317,1144837.79
45.68,-74.039,43.036,-81.154,montreal,london,626.075418412893,638465.5
45.68,-74.039,43.173,-79.935,montreal,hamilton,536.2075140253218,545710.43
45.68,-74.039,43.862,-79.37,montreal,toronto,460.8596067106407,467739.14
